FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,TYPE_CRIME,Tipo di delitto,SEX,Sesso,AGE,Età,CITIZENSHIP,Cittadinanza,TIME_PERIOD,Osservazione,NOTE_DATA_TYPE,Indicatore (NOTE_DATA_TYPE),NOTE_TYPE_CRIME,Tipo di delitto (NOTE_TYPE_CRIME)
A,Annuale,IT,Italia,VICTIM,Numero di vittime di delitto,MAFIAHOM,Omicidi volontari consumati di tipo mafioso,1,Maschi,Y_UN13,Fino a 13 anni,TOTAL,Totale,2019,0,TIPO_DATO35__VICTIM_N1,Per ogni singolo delitto la somma delle vittime distinte per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__MAFIAHOM_N1,"I dati sui delitti denunciati dalle forze di polizia vengono estratti, a fini statistici, dalla banca dati operativa del Ministero dell’Interno dopo alcuni mesi dalla fine dell’anno solare di riferimento. A partire da tale istante, non vengono applicate eventuali variazioni successive. Nel caso degli omicidi volontari, la complessità e i tempi delle indagini per stabilire con sufficiente certezza l’esistenza di una matrice mafiosa, potrebbe portare a cambiamenti rilevanti nei dati"
A,Annuale,IT,Italia,VICTIM,Numero di vittime di delitto,MAFIAHOM,Omicidi volontari consumati di tipo mafioso,1,Maschi,Y_UN13,Fino a 13 anni,TOTAL,Totale,2020,0,TIPO_DATO35__VICTIM_N1,Per ogni singolo delitto la somma delle vittime distinte per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__MAFIAHOM_N1,"I dati sui delitti denunciati dalle forze di polizia vengono estratti, a fini statistici, dalla banca dati operativa del Ministero dell’Interno dopo alcuni mesi dalla fine dell’anno solare di riferimento. A partire da tale istante, non vengono applicate eventuali variazioni successive. Nel caso degli omicidi volontari, la complessità e i tempi delle indagini per stabilire con sufficiente certezza l’esistenza di una matrice mafiosa, potrebbe portare a cambiamenti rilevanti nei dati"
A,Annuale,IT,Italia,VICTIM,Numero di vittime di delitto,MAFIAHOM,Omicidi volontari consumati di tipo mafioso,1,Maschi,Y_UN13,Fino a 13 anni,TOTAL,Totale,2021,0,TIPO_DATO35__VICTIM_N1,Per ogni singolo delitto la somma delle vittime distinte per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__MAFIAHOM_N1,"I dati sui delitti denunciati dalle forze di polizia vengono estratti, a fini statistici, dalla banca dati operativa del Ministero dell’Interno dopo alcuni mesi dalla fine dell’anno solare di riferimento. A partire da tale istante, non vengono applicate eventuali variazioni successive. Nel caso degli omicidi volontari, la complessità e i tempi delle indagini per stabilire con sufficiente certezza l’esistenza di una matrice mafiosa, potrebbe portare a cambiamenti rilevanti nei dati"
A,Annuale,IT,Italia,VICTIM,Numero di vittime di delitto,MAFIAHOM,Omicidi volontari consumati di tipo mafioso,1,Maschi,Y_UN13,Fino a 13 anni,TOTAL,Totale,2022,0,TIPO_DATO35__VICTIM_N1,Per ogni singolo delitto la somma delle vittime distinte per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__MAFIAHOM_N1,"I dati sui delitti denunciati dalle forze di polizia vengono estratti, a fini statistici, dalla banca dati operativa del Ministero dell’Interno dopo alcuni mesi dalla fine dell’anno solare di riferimento. A partire da tale istante, non vengono applicate eventuali variazioni successive. Nel caso degli omicidi volontari, la complessità e i tempi delle indagini per stabilire con sufficiente certezza l’esistenza di una matrice mafiosa, potrebbe portare a cambiamenti rilevanti nei dati"
A,Annuale,IT,Italia,VICTIM,Numero di vittime di delitto,MAFIAHOM,Omicidi volontari consumati di tipo mafioso,1,Maschi,Y_UN13,Fino a 13 anni,TOTAL,Totale,2023,0,TIPO_DATO35__VICTIM_N1,Per ogni singolo delitto la somma delle vittime distinte per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__MAFIAHOM_N1,"I dati sui delitti denunciati dalle forze di polizia vengono estratti, a fini statistici, dalla banca dati operativa del Ministero dell’Interno dopo alcuni mesi dalla fine dell’anno solare di riferimento. A partire da tale istante, non vengono applicate eventuali variazioni successive. Nel caso degli omicidi volontari, la complessità e i tempi delle indagini per stabilire con sufficiente certezza l’esistenza di una matrice mafiosa, potrebbe portare a cambiamenti rilevanti nei dati"
A,Annuale,IT,Italia,VICTIM,Numero di vittime di delitto,MAFIAHOM,Omicidi volontari consumati di tipo mafioso,1,Maschi,Y_UN13,Fino a 13 anni,TOTAL,Totale,2024,0,TIPO_DATO35__VICTIM_N1,Per ogni singolo delitto la somma delle vittime distinte per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__MAFIAHOM_N1,"I dati sui delitti denunciati dalle forze di polizia vengono estratti, a fini statistici, dalla banca dati operativa del Ministero dell’Interno dopo alcuni mesi dalla fine dell’anno solare di riferimento. A partire da tale istante, non vengono applicate eventuali variazioni successive. Nel caso degli omicidi volontari, la complessità e i tempi delle indagini per stabilire con sufficiente certezza l’esistenza di una matrice mafiosa, potrebbe portare a cambiamenti rilevanti nei dati"
A,Annuale,IT,Italia,VICTIM,Numero di vittime di delitto,MAFIAHOM,Omicidi volontari consumati di tipo mafioso,1,Maschi,Y14-17,14-17 anni,ITL,Italiano-a,2015,1,TIPO_DATO35__VICTIM_N1,Per ogni singolo delitto la somma delle vittime distinte per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__MAFIAHOM_N1,"I dati sui delitti denunciati dalle forze di polizia vengono estratti, a fini statistici, dalla banca dati operativa del Ministero dell’Interno dopo alcuni mesi dalla fine dell’anno solare di riferimento. A partire da tale istante, non vengono applicate eventuali variazioni successive. Nel caso degli omicidi volontari, la complessità e i tempi delle indagini per stabilire con sufficiente certezza l’esistenza di una matrice mafiosa, potrebbe portare a cambiamenti rilevanti nei dati"
A,Annuale,IT,Italia,VICTIM,Numero di vittime di delitto,MAFIAHOM,Omicidi volontari consumati di tipo mafioso,1,Maschi,Y14-17,14-17 anni,ITL,Italiano-a,2016,0,TIPO_DATO35__VICTIM_N1,Per ogni singolo delitto la somma delle vittime distinte per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__MAFIAHOM_N1,"I dati sui delitti denunciati dalle forze di polizia vengono estratti, a fini statistici, dalla banca dati operativa del Ministero dell’Interno dopo alcuni mesi dalla fine dell’anno solare di riferimento. A partire da tale istante, non vengono applicate eventuali variazioni successive. Nel caso degli omicidi volontari, la complessità e i tempi delle indagini per stabilire con sufficiente certezza l’esistenza di una matrice mafiosa, potrebbe portare a cambiamenti rilevanti nei dati"
A,Annuale,IT,Italia,VICTIM,Numero di vittime di delitto,MAFIAHOM,Omicidi volontari consumati di tipo mafioso,1,Maschi,Y14-17,14-17 anni,ITL,Italiano-a,2017,0,TIPO_DATO35__VICTIM_N1,Per ogni singolo delitto la somma delle vittime distinte per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__MAFIAHOM_N1,"I dati sui delitti denunciati dalle forze di polizia vengono estratti, a fini statistici, dalla banca dati operativa del Ministero dell’Interno dopo alcuni mesi dalla fine dell’anno solare di riferimento. A partire da tale istante, non vengono applicate eventuali variazioni successive. Nel caso degli omicidi volontari, la complessità e i tempi delle indagini per stabilire con sufficiente certezza l’esistenza di una matrice mafiosa, potrebbe portare a cambiamenti rilevanti nei dati"
A,Annuale,IT,Italia,VICTIM,Numero di vittime di delitto,MAFIAHOM,Omicidi volontari consumati di tipo mafioso,1,Maschi,Y14-17,14-17 anni,ITL,Italiano-a,2018,0,TIPO_DATO35__VICTIM_N1,Per ogni singolo delitto la somma delle vittime distinte per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__MAFIAHOM_N1,"I dati sui delitti denunciati dalle forze di polizia vengono estratti, a fini statistici, dalla banca dati operativa del Ministero dell’Interno dopo alcuni mesi dalla fine dell’anno solare di riferimento. A partire da tale istante, non vengono applicate eventuali variazioni successive. Nel caso degli omicidi volontari, la complessità e i tempi delle indagini per stabilire con sufficiente certezza l’esistenza di una matrice mafiosa, potrebbe portare a cambiamenti rilevanti nei dati"
A,Annuale,IT,Italia,VICTIM,Numero di vittime di delitto,MAFIAHOM,Omicidi volontari consumati di tipo mafioso,1,Maschi,Y14-17,14-17 anni,ITL,Italiano-a,2019,0,TIPO_DATO35__VICTIM_N1,Per ogni singolo delitto la somma delle vittime distinte per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__MAFIAHOM_N1,"I dati sui delitti denunciati dalle forze di polizia vengono estratti, a fini statistici, dalla banca dati operativa del Ministero dell’Interno dopo alcuni mesi dalla fine dell’anno solare di riferimento. A partire da tale istante, non vengono applicate eventuali variazioni successive. Nel caso degli omicidi volontari, la complessità e i tempi delle indagini per stabilire con sufficiente certezza l’esistenza di una matrice mafiosa, potrebbe portare a cambiamenti rilevanti nei dati"
A,Annuale,IT,Italia,VICTIM,Numero di vittime di delitto,MAFIAHOM,Omicidi volontari consumati di tipo mafioso,1,Maschi,Y14-17,14-17 anni,ITL,Italiano-a,2020,0,TIPO_DATO35__VICTIM_N1,Per ogni singolo delitto la somma delle vittime distinte per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__MAFIAHOM_N1,"I dati sui delitti denunciati dalle forze di polizia vengono estratti, a fini statistici, dalla banca dati operativa del Ministero dell’Interno dopo alcuni mesi dalla fine dell’anno solare di riferimento. A partire da tale istante, non vengono applicate eventuali variazioni successive. Nel caso degli omicidi volontari, la complessità e i tempi delle indagini per stabilire con sufficiente certezza l’esistenza di una matrice mafiosa, potrebbe portare a cambiamenti rilevanti nei dati"
A,Annuale,IT,Italia,VICTIM,Numero di vittime di delitto,MAFIAHOM,Omicidi volontari consumati di tipo mafioso,1,Maschi,Y14-17,14-17 anni,ITL,Italiano-a,2021,0,TIPO_DATO35__VICTIM_N1,Per ogni singolo delitto la somma delle vittime distinte per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__MAFIAHOM_N1,"I dati sui delitti denunciati dalle forze di polizia vengono estratti, a fini statistici, dalla banca dati operativa del Ministero dell’Interno dopo alcuni mesi dalla fine dell’anno solare di riferimento. A partire da tale istante, non vengono applicate eventuali variazioni successive. Nel caso degli omicidi volontari, la complessità e i tempi delle indagini per stabilire con sufficiente certezza l’esistenza di una matrice mafiosa, potrebbe portare a cambiamenti rilevanti nei dati"
A,Annuale,IT,Italia,VICTIM,Numero di vittime di delitto,MAFIAHOM,Omicidi volontari consumati di tipo mafioso,1,Maschi,Y14-17,14-17 anni,ITL,Italiano-a,2022,0,TIPO_DATO35__VICTIM_N1,Per ogni singolo delitto la somma delle vittime distinte per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__MAFIAHOM_N1,"I dati sui delitti denunciati dalle forze di polizia vengono estratti, a fini statistici, dalla banca dati operativa del Ministero dell’Interno dopo alcuni mesi dalla fine dell’anno solare di riferimento. A partire da tale istante, non vengono applicate eventuali variazioni successive. Nel caso degli omicidi volontari, la complessità e i tempi delle indagini per stabilire con sufficiente certezza l’esistenza di una matrice mafiosa, potrebbe portare a cambiamenti rilevanti nei dati"
A,Annuale,IT,Italia,VICTIM,Numero di vittime di delitto,MAFIAHOM,Omicidi volontari consumati di tipo mafioso,1,Maschi,Y14-17,14-17 anni,ITL,Italiano-a,2023,0,TIPO_DATO35__VICTIM_N1,Per ogni singolo delitto la somma delle vittime distinte per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__MAFIAHOM_N1,"I dati sui delitti denunciati dalle forze di polizia vengono estratti, a fini statistici, dalla banca dati operativa del Ministero dell’Interno dopo alcuni mesi dalla fine dell’anno solare di riferimento. A partire da tale istante, non vengono applicate eventuali variazioni successive. Nel caso degli omicidi volontari, la complessità e i tempi delle indagini per stabilire con sufficiente certezza l’esistenza di una matrice mafiosa, potrebbe portare a cambiamenti rilevanti nei dati"
A,Annuale,IT,Italia,VICTIM,Numero di vittime di delitto,MAFIAHOM,Omicidi volontari consumati di tipo mafioso,1,Maschi,Y14-17,14-17 anni,ITL,Italiano-a,2024,1,TIPO_DATO35__VICTIM_N1,Per ogni singolo delitto la somma delle vittime distinte per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__MAFIAHOM_N1,"I dati sui delitti denunciati dalle forze di polizia vengono estratti, a fini statistici, dalla banca dati operativa del Ministero dell’Interno dopo alcuni mesi dalla fine dell’anno solare di riferimento. A partire da tale istante, non vengono applicate eventuali variazioni successive. Nel caso degli omicidi volontari, la complessità e i tempi delle indagini per stabilire con sufficiente certezza l’esistenza di una matrice mafiosa, potrebbe portare a cambiamenti rilevanti nei dati"
A,Annuale,IT,Italia,VICTIM,Numero di vittime di delitto,MAFIAHOM,Omicidi volontari consumati di tipo mafioso,1,Maschi,Y14-17,14-17 anni,FRG,Straniero-a,2015,0,TIPO_DATO35__VICTIM_N1,Per ogni singolo delitto la somma delle vittime distinte per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__MAFIAHOM_N1,"I dati sui delitti denunciati dalle forze di polizia vengono estratti, a fini statistici, dalla banca dati operativa del Ministero dell’Interno dopo alcuni mesi dalla fine dell’anno solare di riferimento. A partire da tale istante, non vengono applicate eventuali variazioni successive. Nel caso degli omicidi volontari, la complessità e i tempi delle indagini per stabilire con sufficiente certezza l’esistenza di una matrice mafiosa, potrebbe portare a cambiamenti rilevanti nei dati"
A,Annuale,IT,Italia,VICTIM,Numero di vittime di delitto,MAFIAHOM,Omicidi volontari consumati di tipo mafioso,1,Maschi,Y14-17,14-17 anni,FRG,Straniero-a,2016,0,TIPO_DATO35__VICTIM_N1,Per ogni singolo delitto la somma delle vittime distinte per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__MAFIAHOM_N1,"I dati sui delitti denunciati dalle forze di polizia vengono estratti, a fini statistici, dalla banca dati operativa del Ministero dell’Interno dopo alcuni mesi dalla fine dell’anno solare di riferimento. A partire da tale istante, non vengono applicate eventuali variazioni successive. Nel caso degli omicidi volontari, la complessità e i tempi delle indagini per stabilire con sufficiente certezza l’esistenza di una matrice mafiosa, potrebbe portare a cambiamenti rilevanti nei dati"
A,Annuale,IT,Italia,VICTIM,Numero di vittime di delitto,MAFIAHOM,Omicidi volontari consumati di tipo mafioso,1,Maschi,Y14-17,14-17 anni,FRG,Straniero-a,2017,0,TIPO_DATO35__VICTIM_N1,Per ogni singolo delitto la somma delle vittime distinte per le diverse caratteristiche demo sociali può non coincidere a causa di valori mancanti.,REATI_PS__MAFIAHOM_N1,"I dati sui delitti denunciati dalle forze di polizia vengono estratti, a fini statistici, dalla banca dati operativa del Ministero dell’Interno dopo alcuni mesi dalla fine dell’anno solare di riferimento. A partire da tale istante, non vengono applicate eventuali variazioni successive. Nel caso degli omicidi volontari, la complessità e i tempi delle indagini per stabilire con sufficiente certezza l’esistenza di una matrice mafiosa, potrebbe portare a cambiamenti rilevanti nei dati"
